Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"8732629","1","","","2012-01-04 19:16:09","","4","2963","<p>I´m using axis 1.4 to retrieve information from a (server) webservice.</p>

<p>My WSDL have the following information:</p>

<p>&lt; xs:element name=""ABC""></p>

<p>&lt; xs:complexType></p>

<p>&lt; xs:sequence></p>

<p>&lt; xs:element name=""DEF""></p>

<p>&lt; xs:complexType></p>

<p>&lt; xs:sequence></p>

<p>&lt; xs:element name=""Data"" type=""xs:dateTime""/></p>

<p>I have generated the stubs which origins the following code:</p>

<p>@XmlElement(name = ""Data"", required = true)</p>

<p>@XmlSchemaType(name = ""dateTime"" )</p>

<p>protected XMLGregorianCalendar data;</p>

<p>When i make a call to this webservice i get the following error.</p>

<p>My current request is:</p>

<p>2003-10-27T10:10:10.000Z</p>

<p>Note that i already try using different formats for date (i allways get the same error).</p>

<p>Supposedly, this is the corret format due the CalendarDeserializer [SimpleDateFormat(""yyyy-MM-dd'T'HH:mm:ss.SSS'Z'"")].</p>

<p>Any help? Thanks :)</p>

<p>P.S- Sorry about the text formatation (i was getting crazy with the message ""Your post appears to contain code that is not properly formatted as code. "") </p>

<p>The error is:
java.lang.NumberFormatException: Invalid date/time
org.apache.axis.encoding.ser.CalendarDeserializer.makeValue(CalendarDeserializer.java:64)</p>
","1106986","","958954","","2012-01-07 18:12:37","2020-01-09 20:52:21","Axis 1.4 Webservices Datetime NumberFormatException: Invalid date/time","<web-services><datetime><axis>","1","2","0","","","CC BY-SA 3.0"
"8732630","1","8734170","","2012-01-04 19:16:10","","0","2551","<p>I want to make a form in which I can update my entity in my REST application. For example I have a User entity whith username and realname fields.</p>

<p>Do I need in my request method do something like this</p>

<pre><code>    @RequestMapping(value = ""/admin/user/update"", method = RequestMethod.POST)
public String updateHouse(@RequestBody String username, @RequestBody String realname, Model model) 
</code></pre>

<p>??</p>

<p>I would prefer to make something like this</p>

<pre><code>@RequestMapping(value = ""/admin/house/update"", method = RequestMethod.POST)
public String updateHouse(@RequestBody User user, Model model) 
</code></pre>

<p>I mean that I want to send an object not every field. If i`ll have 20 fields in my entity I would have to add 20 params to my method. Thats not to fancy.</p>

<p>I`m using spring form tag</p>

<p>------- UPDATE</p>

<p>thanks for response. below diffrent entity but real case scenario that i`m trying to start</p>

<p>html code</p>

<pre><code>&lt;c:url var=""houseUpdateLink"" value=""/admin/house/update"" /&gt;
&lt;form:form method=""post"" commandName=""house"" action=""${houseUpdateLink}""&gt;
    &lt;form:input path=""house.title"" /&gt;
&lt;input type=""submit"" value=""send"" /&gt;
&lt;/form:form&gt;
</code></pre>

<p>controller method</p>

<pre><code>@RequestMapping(value = ""/admin/house/update"", method = RequestMethod.POST)
public String updateHouse(@RequestBody House house, Model model) {
    model.addAttribute(""step"", 3);

    logger.info(""test: "" + house.getTitle());
    return ""houseAdmin"";
}
</code></pre>

<p>and i receive</p>

<pre><code>HTTP Status 415 -

type Status report

message

description The server refused this request because the request entity is in a format     not supported by the requested resource for the requested method ().
</code></pre>
","825493","","21234","","2012-01-04 21:17:51","2012-01-04 21:17:51","send an object via post","<spring><rest><spring-mvc>","2","3","","","","CC BY-SA 3.0"
"8732648","1","","","2012-01-04 19:17:51","","1","638","<p>I've built a photography site that displays photos side by side, user scrolls though photos using a horizontal scrollbar. (link removed no longer works)</p>

<p>I have used the jscrollpane plugin to customize the look of the scrollbar, but I have disabled it for the time being as I look for a fix. The container is called .scroll-pane.</p>

<p>Can anyone tell me how to get this to work on an iPhone?</p>

<p>Thank you and happy new year</p>
","469335","","469335","","2018-02-23 11:22:43","2018-02-23 11:22:43","Website's Horizontal Scrollbar Not Working on iPhone","<iphone><ipad><web><scrollbar>","1","0","","","","CC BY-SA 3.0"
"8732649","1","8732743","","2012-01-04 19:18:02","","1","5243","<p>I have a csh script and no matter what I do it never echoes the right tab space.<br>
This is what i want:</p>

<pre><code>header 1    header 2    header 3    header 4
</code></pre>

<p>Case 1: </p>

<pre><code>echo header 1 header 2 header 3 header 4 | tabify
</code></pre>

<p>Output: It will replace all spaces to tab  </p>

<p>Case 2:  </p>

<pre><code>echo ""header 1\\theader 2\\theader 3\\theader 4""  
</code></pre>

<p>or  </p>

<pre><code>echo header 1\\theader 2\\theader 3\\theader 4
</code></pre>

<p>Output: header 1\\theader 2\\theader 3\\theader 4  </p>

<p>Case 3:</p>

<pre><code>echo -e ""header 1\\theader 2\\theader 3\\theader 4""
</code></pre>

<p>Output: -e header 1\\theader 2\\theader 3\\theader 4  </p>

<p>Help? T.T</p>
","949806","","21234","","2012-01-04 19:25:34","2012-01-04 19:25:34","how to echo tab delimited in csh script","<echo><csh>","1","0","","","","CC BY-SA 3.0"
"8732650","1","","","2012-01-04 19:18:10","","3","3966","<p>With some earlier help, I created a C# script in SSIS to retrieve data from MongoDB to SQL Server.  While regular documents are retrieved easily, nested documents and arrays are problematic.  </p>

<p><strong>Problem 1</strong>: I have shipping_address.country that returns results by using</p>

<pre><code>this.UserDBBuffer.SCountry = document[""shipping_address""].AsBsonDocument[""country""].ToString();
</code></pre>

<p><strong>However, <em>mlocation.address</em> gives me an error '""country"" not found' using the same code:</strong></p>

<pre><code>this.UserDBBuffer.Country = document[""mlocation""].AsBsonDocument[""country""].ToString();
</code></pre>

<p><strong>Problem 2</strong>: Retrieving items from arrays.  I have an array that looks like ""devices -> Document -> device_data -> model"" or ""devices -> Document -> device_data -> brand"".  How do I retrieve ""model"" or ""brand"" values in my code?</p>

<p>Thanks a lot for your help.  Below is my entire code:</p>

<pre><code>public override void CreateNewOutputRows()
{
    string connectionString = ""mongodb://localhost"";
    MongoServer myMongo = MongoServer.Create(connectionString);
    myMongo.Connect();
    var db = myMongo.GetDatabase(""UserDB"");

    //Declaring variables for Date Created conversions
    string DateCreatedString;
    DateTime DateCreatedDateUTC;
    DateTime DateCreatedDateLocal;

    var fields = Fields.Include(""mlocation.country"", ""mlocation"", ""_id"", ""primary_email"", ""gender"", ""date_created"");
    var collection = db.GetCollection&lt;BsonDocument&gt;(""users"");

    foreach (var document in collection.FindAll().SetFields(fields))
    {
        this.UserDBBuffer.AddRow();
        this.UserDBBuffer.ID = document[""_id""] == null ? """" : document[""_id""].ToString();
        this.UserDBBuffer.Country = document[""mlocation""].AsBsonDocument[""country""].ToString();
        this.UserDBBuffer.PrimaryEmail = document[""primary_email""] == null ? """" : document[""primary_email""].ToString();
        this.UserDBBuffer.Gender = document[""gender""] == null ? """" : document[""gender""].ToString();

        //Importing Date Created as String for data manipulation
        DateCreatedString = document[""date_created""] == null ? """" : document[""date_created""].ToString();
        //First, making sure that we have a UTC datetime
        DateCreatedDateUTC = DateTime.Parse(DateCreatedString).ToUniversalTime();

        //Second, converting to Local Time
        DateCreatedDateLocal = DateTime.Parse(DateCreatedString).ToLocalTime();

        //Finally, assigning variables to rows
        this.UserDBBuffer.DateTimeCreatedUTC = DateCreatedDateUTC;
        this.UserDBBuffer.DateTimeCreatedLocal = DateCreatedDateLocal;
    }

    myMongo.Disconnect();
}
</code></pre>

<p><strong>For Problem 2,</strong> I found a Java Script that someone used; if I can convert it to C#, it might help a lot:</p>

<pre><code>count = 0;

function user_list(){
    var cursor = db.users.find()

    //var cursor = db.users.find({""devices"": {""$ne"":[]}})
    cursor.forEach(function(user) {
        var deviceInfo = """";
        if (user.devices){
            if (user.devices[0]){
                dd = user.devices[0].device_data; 
                if (dd) {
                    deviceInfo = dd.model + "","" + dd.brand  + "","" + dd.model + "","" + dd.device + "","" + dd.pixel_height + "","" + dd.pixel_width + "","" + dd.pixel_format;
                }
            }
        }
        var location = """";
        if (user.mlocation) location = user.mlocation.country;
        print(user._id + "","" + location + "","" + user.primary_email + "","" + user.date_created + "","" + deviceInfo);
        count++;
    });
}
user_list();
print(count);
</code></pre>
","1119905","","885318","","2013-12-30 19:46:44","2013-12-30 19:46:44","Query nested objects from MongoDB (Part 2)","<c#><mongodb><ssis><nested><mongodb-.net-driver>","4","0","0","","","CC BY-SA 3.0"
"8732653","1","8732853","","2012-01-04 19:18:19","","2","7255","<p>Say, i have a text field with some text in it, and i want to make it have a backgruond with alpha value (as in partially transparent, not sure how to make it sound good ^^). This text field reacts to mouse events, such as clicks and rolls out/over, and each event changes the background color.</p>

<p>I've done some digging and ran across <code>flash.text.TextField.backgroundColor</code> and <code>flash.text.TextField.background</code> properties of text fields. They're cool, but not enough to solve the problem. And obviously, if I change the text field's alpha value, the text will also become transparent.</p>

<p>I know I can create a movieclip below the text field and alter its properties to acheive my goal, but I'm wondering if there is a simpler way. </p>

<p>Thanks in advance</p>
","1128452","","","","","2013-02-11 01:29:42","How do I make transparent background in text fields?","<flash><actionscript-3>","1","0","","","","CC BY-SA 3.0"
"8732654","1","","","2012-01-04 19:18:22","","1","185","<p>I have a DocumentListener that has access to the JTextPane containing the document.  In some cases the DocumentListener wants to pop up a list of commands that start with the string entered by the user.</p>

<p>The DocumentEvent has the character offset, but I need to convert this into an X,Y location to properly position the popup.</p>

<p>Currently the code uses textPane.modelToView(offset) to get a rectangle to get the location, but this is throwing NullPointerExceptions at times.</p>

<p>Is there another way to do this conversion?</p>
","1130626","","109412","","2012-01-05 02:59:52","2012-01-05 13:35:06","How do I find the display location (x,y) of an offset in a JTextPane?","<java><swing>","2","1","","","","CC BY-SA 3.0"
"8732655","1","8733364","","2012-01-04 19:18:27","","2","186","<p>Today my wish is to take text form the string. 
This string must be, between <strong>last slash</strong> and <strong>.partX.rar</strong> or <strong>.rar</strong></p>

<p>First I tried to find edge's end of the word and then the beginning. After I get that two elements I merged them but I got empty results.</p>

<p>String:</p>

<pre><code>http://hosting.xyz/1234/15-game.part4.rar.html

http://hosting.xyz/1234/16-game.rar.html
</code></pre>

<p>Regex:</p>

<p>Begin:<code>(([^/]*)$)</code> -  start from last <code>/</code></p>

<p>End:<code>(.*(?=.part[0-9]+.rar|.rar))</code> stop before <code>.partX.rar</code> or <code>.rar</code></p>

<p>As you see, if I merge that codes I won't get any result.
What is more, ""end"" select me only .partX instead of .partX.rar</p>

<p>All what I want is:
<code>15-game.part4.rar</code> and <code>16-game.rar</code></p>

<hr>

<p>What i tried:</p>

<pre><code>(([^/]*)$)(.*(?=.part[0-9]+.rar|.rar))

(([^/]*)$)

(.*(?=.part[0-9]+.rar|.rar))
</code></pre>

<p>I tried also </p>

<pre><code>/[a-zA-Z0-9]+
</code></pre>

<p>but I do not know how select symbols.. This could be the easiest way. But this select only letters and numbers, not <code>-</code> or <code>_</code>.
If I could select symbols..</p>
","619673","","548225","","2012-01-04 20:16:48","2012-01-04 20:58:13","Regex between, from the last to specific end","<c#><regex>","4","3","","","","CC BY-SA 3.0"
"8732659","1","8839698","","2012-01-04 19:18:53","","4","2962","<p>I am trying to write a DLNA application using the Cling Java library. I Can able to search all the media servers  in the DLNA network and play the  content also. But i need to search Media Renderers available in the network and play the content on them. Just like <a href=""https://market.android.com/details?id=cx.hoohol.silanoid&amp;hl=en"" rel=""nofollow"">UPnPlay</a> does. </p>

<p>Thanks in advance.</p>
","822885","","822885","","2012-01-04 19:24:04","2014-06-23 15:59:08","Search DLNA(Upnp) media renderers for remoteplayback","<android><android-emulator><upnp><dlna>","1","0","0","","","CC BY-SA 3.0"
"8732661","1","8733004","","2012-01-04 19:18:56","","0","1304","<p>I have a system whereby users can upload sometimes large(100-200 MB) files from within an MVC3 application.  I would like to not block the UI while the file is uploading, and after some research, it looked like the new AsyncController might let me do what I'm trying to do.  Problem is - every example I have seen isn't really doing the same thing, so I seem to be missing one crucial piece.  After much futzing and fiddling, here's my current code:</p>

<pre><code>public void CreateAsync(int CompanyId, FormCollection fc)
    {
        UserProfile up = new UserRepository().GetUserProfile(User.Identity.Name);
        int companyId = CompanyId;
        // make sure we got a file..
        if (Request.Files.Count &lt; 1)
        {
            RedirectToAction(""Create"");
        }

        HttpPostedFileBase hpf = Request.Files[0] as HttpPostedFileBase;
        if (hpf.ContentLength &gt; 0)
        {
            AsyncManager.OutstandingOperations.Increment();

            BackgroundWorker worker = new BackgroundWorker();
            worker.DoWork += (o, e) =&gt;
                {
                    string fileName = hpf.FileName;
                    AsyncManager.Parameters[""recipientId""] = up.id;
                    AsyncManager.Parameters[""fileName""] = fileName;
                };
            worker.RunWorkerCompleted += (o, e) =&gt; { AsyncManager.OutstandingOperations.Decrement(); };
            worker.RunWorkerAsync();

        }

        RedirectToAction(""Uploading"");
    }

public void CreateCompleted(int recipientId, string fileName)
    {
        SystemMessage msg = new SystemMessage();
        msg.IsRead = false;
        msg.Message = ""Your file "" + fileName + "" has finished uploading."";
        msg.MessageTypeId = 1;
        msg.RecipientId = recipientId;
        msg.SendDate = DateTime.Now;
        SystemMessageRepository.AddMessage(msg);
    }

    public ActionResult Uploading()
    {
        return View();
    }
</code></pre>

<p>Now the idea here is to have the user submit the file, call the background process which will do a bunch of things (for testing purposes is just pulling the filename for now), while directing them to the Uploading view which simply says ""your file is uploading...carry on and we'll notify you when it's ready"".  The CreateCompleted method is handling that notification by inserting a message into the users's message queue.  </p>

<p>So the problem is, I never get the Uploading view.  Instead I get a blank Create view.  I can't figure out why.  Is it because the CreateCompleted method is getting called which shows the Create view?  Why would it do that if it's returning void?  I just want it to execute silently in the background, insert a message and stop.  </p>

<p>So is this the right approach to take at ALL?  my whole reason for doing it is with some network speeds, it can take 30 minutes to upload a file and in its current version, it blocks the entire application until it's complete.  I'd rather not use something like a popup window if I can avoid it, since that gets into a bunch of support issues with popup-blocking scripts, etc.  </p>

<p>Anyway - I am out of ideas.  Suggestions?  Help?  Alternate methods I might consider?</p>

<p>Thanks in advance.</p>
","1130634","","727208","","2013-07-05 11:25:43","2013-07-05 11:25:43","is an async controller apropos here?","<asp.net-mvc><asp.net-mvc-3><asynchronous>","1","1","","","","CC BY-SA 3.0"
