Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"4845175","1","","","2011-01-30 20:05:27","","1","2926","<p>So I have created a model in Ogre3D and this model is made up of a number of triangles of arbitrary rotation and position. I would like to ""unwrap"" the model like many modelling programs do so that all of the triangles are mapped to 2d (x,y) but the triangle sizes are maintained. This is for applying decals. The reason the triangle sizes must be maintained so that when the texture is applied there isn't any stretching.</p>

<p>This was the direction I was thinking of going in but I am having trouble visualizing it and achieving the correct algorithms:</p>

<pre><code>//Verticies will have a converted bool;

func( triangle x):
     for each of x's vertices:
           map to x,y coordinates if not converted;
           check other triangles for common vertex if so call func(common_tri);
</code></pre>

<p>Once this returns there will be a converted version of all of the triangles so that they are all unwrapped and placeable on the texture, where I am having trouble is the mapping to x,y space. I'm not sure how to get a triangle in 3d space to 2d space so that it maintains all of its attributes (like going from an angled view to a perpedicular view of the surface) Any help would be greatly appreciated.</p>
","480901","","1118321","","2015-03-03 12:31:14","2015-03-03 12:31:14","Unwrapping a polygon from 3d to 2d space (using triangles) for texture coordinates","<c++><model><3d><geometry><uv-mapping>","1","7","0","","","CC BY-SA 2.5"
"4845177","1","6809747","","2011-01-30 20:05:30","","1","386","<p>everyone. I have a perplexing interaction between contracts, pex, and quickgraph and would be very grateful for advice from the more knowledgeable. I have boiled it down to a repro case where commenting out one contract makes the false negative go away, but I have been unable to diagnose it with the debugger in the time allowed because the subject code (quickgraph) has side-effects in property-getters, meaning that the debugger executes the side effects when displaying the values of the properties, interfering with the actual order of execution. </p>

<p>First a little background, then the specifics, then a pointer to a project to download and try out, should you be so inclined as to dig in! </p>

<p>I installed Pex &amp; Moles </p>

<p><a href=""http://research.microsoft.com/en-us/projects/pex/downloads.aspx"" rel=""nofollow"">http://research.microsoft.com/en-us/projects/pex/downloads.aspx</a></p>

<p>and CodeContracts for .NET 4.0</p>

<p><a href=""http://research.microsoft.com/en-us/projects/contracts/"" rel=""nofollow"">http://research.microsoft.com/en-us/projects/contracts/</a></p>

<p>I downloaded, via nuget, the most recent version of QuickGraph, which is all built for .NET 3.5. I pruned it to the minimum I needed, went into Project Properties for all, updated them all to .NET 4.0 from .NET 3.5 Client Profile, fixed one source breaking change (which was trivial and very, very unlikely to have any connection to my problem). I then went to the Code Contracts tab on every project page and enabled all static and dynamic options.</p>

<p><a href=""http://quickgraph.codeplex.com/releases/view/55262"" rel=""nofollow"">http://quickgraph.codeplex.com/releases/view/55262</a> </p>

<p>The project has 192 unit tests, many of them Pex-generated (very nice!). To run the tests, get my project zip file from</p>

<p><a href=""http://dl.dropbox.com/u/1997638/QuickGraph.zip"" rel=""nofollow"">http://dl.dropbox.com/u/1997638/QuickGraph.zip</a></p>

<p>Make sure you have Pex &amp; Moles and Contracts from the links above. Open the solution, Rebuild everything, then, at the solution level, ""Run All Tests In Solution"" (control-R, A). All will pass. Then go to line 49 of IImplicitUndirectedGraphContracts.cs and uncomment the Contract under the large comment (inserted by me). One test, Prim12240WithDelegate will fail.</p>

<p>That test exercises a graph constructor that builds edges on-the-fly by calling a user-supplied delegate in the property-getters for Edges and EdgeCount. Cute. But something goes wrong with the Contract on line 49 of IImplicitUndirecteGraphContracts.cs. </p>

<p>This is a false negative, because if I comment out this contract, the test passes. In trying to follow this in the debugger, it has something to do with the timing of the creation of the Edges in the property getters. I haven't been able to disentangle this, however, because the debugger calls these getters, the subject code calls them, the contracts code calls them, maybe statically, maybe dynamically, I just plain got lost trying to follow it, and thought I'd bring the question up to those who understand the details of contract execution better than I.</p>

<p>Here is the offending contract; commenting it out makes the unit test succeed:</p>

<pre><code>[Pure]
  IEnumerable&lt;TEdge&gt; IImplicitUndirectedGraph&lt;TVertex, TEdge&gt;.AdjacentEdges(TVertex v)
  {
    IImplicitUndirectedGraph&lt;TVertex, TEdge&gt; ithis = this;
    Contract.Requires(v != null);
    Contract.Requires(ithis.ContainsVertex(v));
    Contract.Ensures(Contract.Result&lt;IEnumerable&lt;TEdge&gt;&gt;() != null);
~~~~~~&gt; Contract.Ensures(
      Enumerable.All(
        Contract.Result&lt;IEnumerable&lt;TEdge&gt;&gt;(),
        edge =&gt; 
          edge != null &amp;&amp; 
          ithis.ContainsEdge(edge.Source, edge.Target) &amp;&amp; 
          (edge.Source.Equals(v) || edge.Target.Equals(v))
        )
      );
    return default(IEnumerable&lt;TEdge&gt;);
  }
</code></pre>
","520997","","","","","2011-07-24 21:08:18","False Negative Unit Test with Pex, Contracts, and QuickGraph","<unit-testing><c#-4.0><pex><contracts><quickgraph>","1","0","","","","CC BY-SA 2.5"
"4845179","1","","","2011-01-30 20:06:22","","0","211","<p>Have CVS repository for an application, with several modules: </p>

<ul>
<li>application code
<li>documentation
<li>unit test scripts. 
</ul>

<p>I need to plan how to migrate to git.
I would like help to understand if creating one repository for each module is a good option.</p>

<p>regards</p>
","560443","","149841","","2011-04-15 09:19:33","2011-04-15 09:19:33","Moving CVS modules to right GIT item","<git><cvs><migrate>","2","0","","","","CC BY-SA 2.5"
"4845181","1","4845285","","2011-01-30 20:06:47","","1","1183","<p>I am currently looking at parts of a string like this ;</p>

<pre><code>            if (thisChar == 'a')
            [self a];

        else if (thisChar == 'b')
            [self b];

        else if (thisChar == 'c')
            [self c];
</code></pre>

<p>.........</p>

<pre><code>        else if (thisChar == '0')
        [self zero];

    else if (thisChar == '1')
        [self one];

    else if (thisChar == '2')
        [self two];

    else if (thisChar == '3')
        [self three];
</code></pre>

<p>......... </p>

<pre><code>            else if (thisChar == '.')
        [self period];

    else if (thisChar == ',')
        [self comma];

    else if (thisChar == '?')
        [self qmark];
</code></pre>

<p>The problem arises though when I come to </p>

<pre><code>else if (thisChar == ''')
        [self three];
</code></pre>

<p>What I want is the ' (apostrophe) sign but it won't let me do it. I know the reason why, but I don't know a way round it. Would doing this help?</p>

<pre><code>NSString *apostropheString = [[NSString alloc] initWithFormat:@""'""];

unichar apostrophe = [apostropheString characterAtIndex:0];
</code></pre>

<p>Could I use an isEqualToString?</p>

<pre><code>if ([apostrophe isEqualToString: thisChar]) 
</code></pre>

<p>Any help would be greatly appreciated!</p>

<hr>

<p>I have found a way around it by doing the following;</p>

<p>1). Create an NNString with a single character which is an apostrophe</p>

<pre><code>NSString *apostropheString = [[NSString alloc] initWithFormat:@""'""];
</code></pre>

<p>2). Get it to convert it to a unichar called ""app"", as it is zero-indexed and there is only         one character the index is 0.</p>

<pre><code>unichar app = [apostropheString characterAtIndex:0];
</code></pre>

<p>3). I then say if ""thisChar"" is equal to ""app"" run ""qmark""</p>

<pre><code>else if (thisChar == app)
        [self qmark];
</code></pre>

<p>I hope this helps for anyone with the same problem!</p>
","595162","","595162","","2011-01-30 20:27:12","2011-01-30 20:27:12","Apostrophe Unichar Comparison Problems","<iphone><objective-c><sdk><nsstring><unichar>","1","1","0","","","CC BY-SA 2.5"
"4845187","1","28027894","","2011-01-30 20:07:37","","0","577","<p>I'm writing a small Ruby program to list directory differences between two folder locations.  </p>

<p>I'm using <code>Dir[""path""]</code>, which returns an array. I'm iterating over that array to put it into a hash map to make it more searchable, which works ok.</p>

<p>I was just curious if: </p>

<ol>
<li>There is a better function I should be using to get this hashmap, or</li>
<li>If there is a native way to get a hashmap from an array.</li>
</ol>

<p>Edit: I looked around a bit on SO and found people offering the suggestion of using a Set instead.  I'll go with that for now instead of the hashmap.</p>
","3613","","128421","","2011-01-30 22:18:02","2015-01-19 15:18:58","Ruby: getting a hash of file names and directories","<ruby><arrays><search><hashmap>","1","2","","","","CC BY-SA 2.5"
"4845188","1","","","2011-01-30 20:08:22","","0","1236","<p>I have a window based application. What is the simplest way to switch from one view to another in this type of application?</p>
","165547","","","","","2020-01-22 13:48:55","How to switch from one view to another?","<iphone><ipad><ios>","2","4","","","","CC BY-SA 2.5"
"4845191","1","4845259","","2011-01-30 20:08:34","","1","3194","<p>I have a collection like this:</p>

<pre><code>{ ""_id"" : ObjectId(""4d45bd25957a15b80702d4e4""), ""codenum"" : 10, ""payment"" : [
 {
  ""pcode"" : 100,
  ""amount"" : 10000
 },
 {
  ""pcode"" : 101,
  ""amount"" : 6000
 }
], ""age"" : 70 }
</code></pre>

<p>Notice that payment array is embedded in this collection. Now, I would like to retrieve only payment code matching 101 in the find response.</p>

<p>Giving a query like this:</p>

<pre><code>db.test.find({""codenum"":10, ""payment.pcode"": 101}, 
             {""codenum"":1, ""payment.pcode"":1, ""payment.amount"":1})
</code></pre>

<p>will get my entire document including other payment pcodes as well, as in the above display.</p>

<p>However, <strong><em>I require a response something like this:</em></strong></p>

<pre><code>{ ""_id"" : ObjectId(""4d45bd25957a15b80702d4e4""), ""codenum"" : 10, ""payment"" : [
 {
  ""pcode"" : 101,
  ""amount"" : 6000
 }
] }
</code></pre>

<p>Is this possible in mongodb?</p>

<p>In update(), there is a positional match that can be used like ""payment.$.amount"" to set the matching field based on the condition.</p>

<p>May be MongoDB can support the query like this:</p>

<pre><code>db.test.find({""codenum"":10, ""payment.pcode"": 101}, 
             {""payment.$.pcode"": 1, ""payment.$.amount"":1})
</code></pre>

<p>which would then give only those entries that match the condition given.</p>

<p>Any thoughts?</p>
","172854","","142162","","2011-01-30 20:10:26","2013-12-19 06:11:26","MongoDB query to limit values based on condition","<arrays><mongodb>","2","0","0","","","CC BY-SA 2.5"
"4845192","1","4845213","","2011-01-30 20:08:45","","2","892","<p>I know doing a <code>new(std::no_throw)</code> will set pointer to <code>NULL</code> if it failed.
I also know that a normal <code>new</code> will throw a <code>std::bad_alloc</code> exception if it failed.</p>

<p>Will the normal <code>new</code> also set the pointer to <code>NULL</code> if it throws? Or should I set it to <code>NULL</code> in the <code>catch()</code> block?</p>
","964135","","6165833","","2017-08-03 10:14:34","2017-08-03 10:14:34","Does new set pointer to NULL if it throws std::bad_alloc?","<c++><null><new-operator><allocation><bad-alloc>","2","0","","","","CC BY-SA 3.0"
"4845194","1","4845225","","2011-01-30 20:09:04","","1","244","<p>I wrote a simple screen-scraper to help me make vocabulary flash cards for my Greek class. It scrapes the words from an online dictionary, and outputs them in a format that my flash card manager can understand.</p>

<p>I don't want to bombard the dictionary with requests every time I run the scraper, so I cache each page to my hard drive the first time I load them (of course, this also makes it much faster). I've never done any caching before, so I'm not sure what best practices for this sort of thing are. Here is my solution:</p>

<pre><code>using System;
using System.IO;
using System.Net;
using System.Web;

public class PerseusDocument
{
    readonly string url;

    public PerseusDocument (string url)
    {
        this.url = url;

        ... // (load the DOM with a third-party library)
    }

    static string cacheUrl;
    static string CacheUrl {
        get {
            if (cacheUrl == null) {
                cacheUrl = Path.Combine (Environment.GetFolderPath (Environment.SpecialFolder.LocalApplicationData), ""perseus"");
                Directory.CreateDirectory (cacheUrl);
            }

            return cacheUrl;
        }
    }

    string FullCacheUrl {
        get { return Path.Combine (CacheUrl, HttpUtility.UrlEncode (url)); }
    }

    bool IsCached {
        get { return File.Exists (FullCacheUrl); }
    }

    string Html {
        get {
            if (IsCached)
                return File.ReadAllText (FullCacheUrl);

            WebClient client = new WebClient ();
            string html = client.DownloadString (url);

            using (StreamWriter file = new StreamWriter (FullCacheUrl))
                file.Write (html);

            return html;
        }
    }
}
</code></pre>

<p>In other words, I simply check if a file with the same name as the url exists in the cache. If so, I load it, if not, I save the html to a new file. Are there any glaring issues with doing things this way?</p>
","105084","","105084","","2011-01-30 21:17:20","2011-01-30 21:17:20","Is this a bad way to cache pages for my screen-scraper?","<c#><http><caching><mono><screen-scraping>","1","0","0","","","CC BY-SA 2.5"
"4845198","1","4845893","","2011-01-30 20:09:58","","151","160104","<p>When I try to compile my c++ project using Visual Studio 2010 in either Win32 or x64 mode I get the following error:</p>

<p><code>&gt;C:\Program Files (x86)\Microsoft SDKs\Windows\v7.0A\include\winnt.h(135): fatal error C1189: #error :  ""No Target Architecture""</code></p>

<p>My preprocessor definitions say WIN32;_DEBUG;_CONSOLE;%(PreprocessorDefinitions)</p>

<p>What is causing this error and how do I fix it?</p>

<pre><code>// winnt.h: lines 127-136, MSVS says this is an inactive preprocessor block
#if defined(_WIN64)

#if defined(_AMD64_)
#define PROBE_ALIGNMENT( _s ) TYPE_ALIGNMENT( DWORD )
#elif defined(_IA64_)
#define PROBE_ALIGNMENT( _s ) (TYPE_ALIGNMENT( _s ) &gt; TYPE_ALIGNMENT( DWORD ) ? \
                              TYPE_ALIGNMENT( _s ) : TYPE_ALIGNMENT( DWORD ))
#else
#error ""No Target Architecture""
#endif
</code></pre>

<p>Update: I created a new msvs project and copied my code to it. I no longer have <code>error : ""No Target Architecture""</code>, but now I have a bunch of compile errors involving winnt.h and winbase.h and no compile errors involving any of my files. Is it possible these files are corrupted? Do I need to reinstall MSVS 2010?</p>

<p>Update 2: So I narrowed down my problem and found that it is <code>#include &lt;WinDef.h&gt;</code> that is causing all of my compile errors with winnt.h but I still don't know how to fix it.</p>
","595525","","595525","","2021-01-04 16:19:02","2023-05-14 22:01:18","Fatal error: ""No Target Architecture"" in Visual Studio","<c++><windows><visual-studio><visual-c++><compiler-errors>","15","5","0","","","CC BY-SA 3.0"
