Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"1162082","1","","","2009-07-21 22:28:34","","0","1514","<p>Why I'm having this error ""Object of type 'System.UInt16' cannot be converted to type 'System.Int16"" when I'm trying to run below code</p>

<pre><code> public ActionResult List()
 {
     var x = account.All();
     return View(x);
 }
</code></pre>

<p>The errors showed up, when it's try to iterate my model in my List.aspx file (below code).</p>

<pre><code>  &lt;% foreach (var item in Model) { %&gt;
</code></pre>

<p>I'm using Subsonic 3.0.3 and MySQL database. Below is my account table descriptions</p>

<pre><code>acc_id          smallint(5)        unsigned pri
acc_type        smallint(5)        unsigned
acc_status      tinyint(3)         unsigned
acc_balance     int(11)            unsigned
</code></pre>

<p>Do I have to modify something in MySQL.ttinclude to make this thing work?</p>
","37509","","37509","","2009-07-22 06:12:53","2009-10-05 23:34:36","Object of type 'System.UInt16' cannot be converted to type 'System.Int16'","<asp.net-mvc><subsonic><subsonic3>","5","4","","","","CC BY-SA 2.5"
"1162090","1","1163670","","2009-07-21 22:30:56","","0","177","<p>I have a class that needs to ask the user a question and wait for the users response to determine the next action. What would be the best way to do this? Using a delegate? How? I have a UITextField and a UITextField in the class.</p>

<p>Thanks</p>
","113269","","","","","2009-07-22 07:41:07","Prompting and Delegate question","<objective-c><iphone><cocoa-touch><delegates>","2","0","0","","","CC BY-SA 2.5"
"1162095","1","1162778","","2009-07-21 22:31:28","","1","7033","<p>I am for the first time trying to setup transactional replication. This is from an sql 2000 server sp3a to an sql 2005 server which I believe should work. </p>

<p>I did a quick test on my local machine (sql 2005) using it as both the publisher and subscriber and had no trouble setting it up. I repeated a similar process for the real servers using enterprise manager for the 2000 publisher parts and management studio to setup the PULL subscriber. This all seemed to work and the publisher logs seem to be indicating it was preparing the initial data however I am not getting anything coming over as of yet. I checked the logs and am getting an os error 3. I have included the two log sections I think are important below.</p>

<p>2009-07-21 21:37:42.043 The process could not read file 'D:\Program Files\Microsoft SQL Server\MSSQL\ReplData\unc\DOMINO_qlsdat_DOMINO qlsdat to PONGOSQL\20090721164816\enbhostname_1.sch' due to OS error 3.</p>

<p>Message
The replication agent encountered an error and is set to restart within the job step retry interval. 
See the previous job step history message or Replication Monitor for more information.
<br/><br/></p>

<p>Looks to me like I need to give share permission to the replication data, should I have setup the replication data to go to a share using unc path.</p>
","16989","","","","","2009-07-22 02:35:46","transactional replication error due to OS error 3","<sql-server>","1","0","","","","CC BY-SA 2.5"
"1162100","1","1162188","","2009-07-21 22:33:07","","0","193","<p>I am using this JS script for multiple country selection and I get an error from firebug.</p>

<pre><code>selObj is null
[Break on this error] selObj.options[0] = new Option('Select Country','');
</code></pre>

<p>The relevant code is this:</p>

<pre><code>function populateCountry(idName) {
 var countryLineArray = country.split('|'); // Split into lines

 var selObj = document.getElementById(idName);

 selObj.options[0] = new Option('Select Country','');
 selObj.selectedIndex = 0;


 for (var loop = 0; loop &lt; countryLineArray.length; loop++) {

 lineArray = countryLineArray[loop].split(':');

 countryCode = TrimString(lineArray[0]);
</code></pre>

<p>The full script <a href=""http://javascript.internet.com/forms/country-state-drop-down.html"" rel=""nofollow noreferrer"">can be found here</a>.</p>

<p>This is how I use it in my HTML:</p>

<pre><code>&lt;select id=""billCountrySelect"" onchange=""updateState('billCountrySelect')"" name=""bill_country""&gt;
</code></pre>

<p>What is the problem. I am passing it correct parameters??</p>
","51649","","","","","2020-10-08 14:22:10","Null Object Problem","<javascript>","1","3","","","","CC BY-SA 2.5"
"1162107","1","1162118","","2009-07-21 22:36:24","","16","19852","<p>The radio buttons in Zend Framework are displayed in a column (one option per line). How can I remove the br tag from the markup so that all radio options stay in one line?</p>

<p>My decorators are:</p>

<pre><code>private $radioDecorators = array(
    'Label',
    'ViewHelper',
    array(array('data' =&gt; 'HtmlTag'), array('tag' =&gt; 'div', 'class' =&gt; 'radio')),
    array(array('row' =&gt; 'HtmlTag'), array('tag' =&gt; 'li')),
);
</code></pre>
","95944","","","","","2011-10-27 09:34:06","Display Zend_Form_Element_Radio on one line","<php><zend-framework><zend-form><radio-button>","3","0","0","","","CC BY-SA 2.5"
"1162110","1","1162886","","2009-07-21 22:38:37","","6","27071","<p>Consider this problem:</p>

<p>Using Javascript/E4X, in a non-browser usage scenario (a Javascript HL7 integration engine), there is a variable holding an XML snippet that could have multiple repeating nodes. </p>

<pre><code>&lt;pets&gt;       
 &lt;pet type=""dog""&gt;Barney&lt;/pet&gt;
 &lt;pet type=""cat""&gt;Socks&lt;/pet&gt;
&lt;/pets&gt;
</code></pre>

<p><strong>Question</strong>: How to get the count of the number of pet nodes in Javascript/E4X ?</p>

<p>EDIT: To clarify, this question should be around <a href=""http://en.wikipedia.org/wiki/E4x"" rel=""noreferrer"">E4X (ECMAScript for XML)</a>. Apologies to those who answered without this information. I should have researched &amp; posted this info beforehand.</p>
","23199","","23199","","2009-07-22 15:27:00","2012-02-21 14:02:21","Count the number of nodes in an XML snippet using Javascript/E4X","<javascript><xml><e4x><mirth>","3","1","0","","","CC BY-SA 2.5"
"1162112","1","","","2009-07-21 22:39:32","","1","1531","<p>I've written an Applescript that sets various IM clients to away, closes iTunes, and then starts my screensaver. </p>

<pre><code>tell application ""Adium""
    go away
end tell

tell application ""Skype""
    send command ""SET USERSTATUS AWAY"" script name ""StatusSetter""
end tell

tell application ""iTunes""
    if player state is playing then
        pause
    end if
end tell

activate application ""ScreenSaverEngine""
</code></pre>

<p>It's a password protected screensaver, and I'm trying to (once the screensaver has gone away) do the reverse. Obviously the 'tell' actions for each application are not a problem, but I can't seem to find out how to do these once the screen has been unlocked. I did assume this would be the same as a LoginItem, but it's not.</p>

<p>Any help appreciated!</p>
","393028","","","","","2009-07-21 23:27:23","AppleScript for unlock screen dialog","<macos><applescript>","3","0","0","","","CC BY-SA 2.5"
"1162114","1","1174248","","2009-07-21 22:40:15","","0","436","<p>I am trying to compare a session variable to another string so that i can enable or disable image buttons. I am using asp.net vb with a sql2005 express backend</p>

<pre><code>Protected Sub Page_Load(ByVal sender As Object, ByVal e As System.EventArgs) Handles Me.Load

    Dim string1 As String
    Dim string2 As String

    Label1.Text = Session(""Username"")
    Label2.Text = Session(""UserId"")

    string1 = Session(""Username"")
    string2 = ""medev""

    If String.Compare(string1, string2, True) = 1 Then
        ImageButton1.Enabled = False

    End If
</code></pre>
","","devray","210916","","2012-05-15 01:15:32","2012-05-15 01:15:32","User Login session variable filtered","<asp.net><vb.net>","3","0","0","","","CC BY-SA 3.0"
"1162117","1","1342455","","2009-07-21 22:40:40","","1","4638","<p>I am wondering how I can use google protocol buffers to accept a request and send a response back to a client? I am thinking about writing a servlet which will take a request.
Is the following trail of thought the correct way to implement this:
1. Have a .proto file which is the message definition for the incoming request.
2. Write a servlet which accepts this request, does various tasks like querying database
and then sends a response. Will this response require a separate .proto message definition with all the fields that make up the response?
3. Will the client just invoke the doGet() method of my servlet and pass the request, it should then return a response as a protobuff object?</p>

<p>Any suggestion or idea will be very much appreciated.</p>
","106401","","22656","","2009-07-21 22:51:44","2009-08-27 17:10:00","Google protocol buffers and servlets","<java><servlets><protocol-buffers>","2","0","0","","","CC BY-SA 2.5"
"1162121","1","","","2009-07-21 22:41:26","","3","6027","<p>I am attempting to build an application that can monitor multiple remote machines through WMI.  As a C# developer, I have chosen to utilize the System.Management namespace.</p>

<p>For performance and scalability reasons, I would much prefer to use an event-driven method of gathering information than a poll-based one.  As such, I have been investigating the ManagementEventWatcher class.</p>

<p>For simple monitoring tasks, this class seems to be exactly what I want.  I create the object, give it ManagementScope, EventQuery, and EventWatcherOptions parameters, subscribe to the EventArrived event, and call the Start method (simplified example below).</p>

<pre><code>  using SM = System.Management;

  ...

  SM.ManagementEventWatcher    _watcher;
  SM.ConnectionOptions         conxOptions;
  SM.ManagementScope           scope;
  SM.WqlEventQuery             eventQuery;
  SM.EventWatcherOptions       eventOptions;
  SM.EventArrivedEventHandler  handler;

  string  path = @""\\machine\root\cimv2"";

  conxOptions = new SM.ConnectionOptions ();
  conxOptions.Username = user;
  conxOptions.Password = password;
  scope = new SM.ManagementScope (path, conxOptions);
  scope.Connect ();

  eventQuery = new SM.WqlEventQuery (""SELECT * FROM __InstanceCreationEvent WITHIN 10 WHERE TargetInstance ISA 'Win32_Process'"");

  eventOptions = new SM.EventWatcherOptions ();
  eventOptions.Context.Add (""QueryName"", ""Process Query"");

  _watcher = new SM.ManagementEventWatcher (scope, eventQuery, eventOptions);
  handler = new SM.EventArrivedEventHandler (HandleWMIEvent);
  _watcher.EventArrived += handler;
  _watcher.Start ();

  Console.WriteLine (""Press Any Key To Continue"");
  Console.ReadKey ();

  _watcher.Stop ();
  _watcher.EventArrived -= handler;
</code></pre>

<p>The problem I am running into is that it is difficult to detect when the connection to the remote machine has been broken through various means (machine restart, downed router, unplugged network cable, etc.).</p>

<p>The ManagementEventWatcher class does not appear to provide any means of determining that the connection has been lost, as the Stopped event will not fire when this occurs.  The ManagementScope object attached to the ManagementEventWatcher still shows IsConnected as true, despite the broken link.</p>

<p>Does anyone have any ideas on how to check the connection status?</p>

<p>The only thing I can think to do at this point is to use the ManagementScope object to periodically perform a WMI query against the machine and make sure that still works, though that can only check the local->remote connection and not the corresponding remote->local connection.  I suppose I could look up another WMI query I could use to verify the connection (assuming the query works), but that seems like more work than I should have to do.</p>
","","Dan Lyons","","","","2010-11-11 23:00:16","System.Management.ManagementEventWatcher - Recovering From Disconnection","<c#><.net><wmi><monitoring>","4","0","0","","","CC BY-SA 2.5"
