Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"215144","1","","","2008-10-18 15:11:10","","5","818","<p>I wanted to derive a class from Predicate&lt;IMyInterface>, but it appears as if Predicate&lt;> is sealed. In my case I wanted to simply return the inverted (!) result of the designated function. I have other ways to accomplish the goal. My question is what might the MS designers have been thinking when deciding to seal Predicate&lt;>?</p>

<p>Without much thought I came up with:
(a) simplified their testing, just a time vs cost trade off
(b) ""no good"" could come from deriving from Predicate&lt;></p>

<p>What do you think?</p>

<p>Update: There are n predicates that are dynamically added to a list of Predicates during an initialization phase. Each is mutually exclusive (if Abc is added, NotAbc wont be added). I observed a pattern that looks like:</p>

<pre><code>bool Happy(IMyInterface I) {...}
bool NotHappy(IMyInterface I) { return !Happy(I); }
bool Hungry(IMyInterface I) {...}
bool NotHungry(IMyInterface I) { return !Hungry(I); }
bool Busy(IMyInterface I) {...}
bool NotBusy(IMyInterface I) { return !Busy(I); }
bool Smart(IMyInterface I) {...}
bool NotSmart(IMyInterface I) {...} //Not simply !Smart
</code></pre>

<p>Its not that I can't solve the problem, its that I wonder why I couldn't solve it a certain way.</p>
","27068","","27068","","2008-10-18 17:01:24","2013-01-03 14:52:00","Why is Predicate<> sealed?","<c#><predicate>","3","2","","","","CC BY-SA 2.5"
"215160","1","215177","","2008-10-18 15:22:55","","0","563","<p>I have the following javascript:</p>

<pre><code>$.ajax({
  type: ""POST"",
  dataType: ""json"",
  url: ""/Home/Submit"",
  data: {
    email: strEmail,
    message: strMessage
  },
  success: function(result) {
    //alert('here');
    alert(result.message);
  },
  error: function(error) {
    alert(error);
  }
});
</code></pre>

<p>This makes a call to this function:<BR></p>

<pre><code>public JsonResult Submit(string Email, string Message) {
  return Json(new {
    message = ""yep""
  });
}
</code></pre>

<p>This works fine in debug mode on the inbuilt webserver.</p>

<p>However if I go to the virtual dir directly it does not and hits the error bit. I attached to the process and the code behind never gets hit. </p>

<p>I am using Vista. </p>

<p>Additionally how do you get the error description in the bit where it says  alert(error);</p>

<p>Thanks,</p>

<p>Alex</p>
","23066","alexmac","10165426","Nick Berardi","2019-12-13 16:25:03","2019-12-13 16:25:03","JSON call + .net works in debug mode on inbuilt web server but not by going to virtual dir directly","<asp.net><javascript><jquery><json>","2","0","","","","CC BY-SA 4.0"
"215164","1","224678","","2008-10-18 15:26:09","","8","3677","<p>A general architecture question in Sitecore 6...</p>

<p>Let’s say we have a situation where we have 10,000 items implementing a “Press Release” template. These items are stored in Sitecore at <code>/sitecore/content/home/press/*</code>. On our homepage, we’d like to display some information concerning the 3 most recent press releases.</p>

<p>We’re looking to construct something equivalent to SQL’s:</p>

<pre><code>SELECT TOP 3 * FROM PressReleases ORDER BY ReleaseDate
</code></pre>

<p>Reading through the Sitecore query documentation, it sounds like the majority of this query must be handled in our C# application. Something like:</p>

<pre><code>public Item[] GetRecentPressReleases()
{
   string query = ""/sitecore/content/home/press/*"";
   Item[] items = Sitecore.Context.Database.SelectItems(query);
   Array.Sort(items, new PressReleaseDateComparer());
   return items.Take(3).ToArray();
}
</code></pre>

<p>It would seem that loading 10,000 Sitecore items from the database into memory and then sorting them every time our homepage is hit would be unacceptable from a performance perspective.</p>

<p>Is there a more efficient way to express this query? Or should I be focused on output caching and/or pre-calculating?</p>
","7194","Kyle Chafin","","user212218","2011-03-07 16:57:52","2011-03-07 17:12:21","Sitecore's ""Latest"" Item","<c#><asp.net><sitecore>","2","0","0","","","CC BY-SA 2.5"
"215183","1","215244","","2008-10-18 15:44:50","","8","7893","<p>For example, I want just the ""filename"" of a file in a field.  Say I have myimage.jpg  I only want to display ""myimage""  How do I get just that?  </p>
","26121","Gene R","850882","Nick Berardi","2012-01-12 19:25:06","2020-05-27 13:05:03","How do I get the contents of a string minus the extension in ColdFusion?","<coldfusion>","5","2","","","","CC BY-SA 3.0"
"215189","1","215191","","2008-10-18 15:49:09","","1","206","<p>I once heard a prominent scientist say, of global warming, that he didn't realize how much he would have to learn about politics.</p>

<p>I just read an excellent article in DDJ about the <a href=""http://en.wikipedia.org/wiki/Jacobsen_v._Katzer"" rel=""nofollow noreferrer"">Jacobsen verus Katzer</a> case. When in university, I didn't know how much <strong><em>I</em></strong> would have to learn about the law.</p>

<p>It seems to me that a big hole in the classic comp sci education is that of legal issues.  Many of us talk about licenses, copyright, copyleft, prior art, etc, but our terms are often vague and probably inaccurate.</p>

<p>What are some resources where the average developer can learn about copyright law and become an informed citizen of IT? </p>
","12704","Michael Easter","50776","Jakub Šturc","2012-08-29 12:50:24","2012-08-29 12:50:24","what are some resources to learn about copyright law?","<open-source>","6","0","0","2012-08-29 12:50:28","","CC BY-SA 2.5"
"215211","1","217051","","2008-10-18 16:10:20","","5","7520","<p>Is there a way to change the colors used by plain Win32 menus (background, text, and highlight) for a single process, <em>without</em> using SetSysColors?</p>

<p>(SetSysColors does a global change, which is bad, and if you crash or forget to set the colors back with SetSysColors again before exiting, they will not be restored until you logout.)</p>
","28258","CesarB","","","","2008-10-19 22:05:53","Changing Win32 menu colors","<winapi><menu><colors>","3","0","","","","CC BY-SA 2.5"
"215213","1","215230","","2008-10-18 16:13:24","","2","692","<p>I'm trying this:</p>

<pre><code>Type ThreadContextType = typeof(Application).GetNestedType(""ThreadContext"", System.Reflection.BindingFlags.NonPublic);
MethodInfo FDoIdleMi = ThreadContextType.GetMethod(""FDoIdle"", BindingFlags.NonPublic |
    BindingFlags.Instance, null, new Type[] { typeof(Int32) }, null);
</code></pre>

<p>ThreadContextType is ok but FDoIdleMi is null. I know there is something wrong in the GetMethod call because FDoIdle comes from the UnsafeNativeMethods.IMsoComponent interface.</p>

<p>How to do that? Thanks.</p>
","29244","Nico","29244","Nico","2008-10-18 16:30:17","2008-10-18 17:00:16","How to get a MethodInfo in the ThreadContext class?","<c#><reflection>","2","0","","","","CC BY-SA 2.5"
"215215","1","215272","","2008-10-18 16:16:24","","0","512","<p>So I have an IList of business entities that I loop through in a ListView into an unordered list. I created an extension method on this Entity in my presentation layer. In code behind, I can Response.Write the result of this extension method, but when I try to access it through the ListView I get an error. The method is called IsCurrent and returns a bool... Here is my code: </p>

<pre><code>&lt;li&gt;&lt;%#((CB.CMSFramework.WebPage)Container.DataItem).IsCurrent(Guid.Empty) %&gt;&lt;/li&gt;
</code></pre>

<p>The error I get is: 'CB.CMSFramework.WebPage' does not contain a definition for 'IsCurrent' and no extension method 'IsCurrent' accepting a first argument of type 'CB.CMSFramework.WebPage' could be found (are you missing a using directive or an assembly reference?)</p>

<p>However... I get no error when I do this type of code from code behind:</p>

<pre><code>WebPage w = new WebPage();
Response.Write(w.IsCurrent(Guid.Empty));
</code></pre>
","6350","EvilSyn","","","","2008-10-18 16:54:09","Extension method output in Container.DataItem?","<extension-methods><presentation-layer><frontend>","1","0","0","","","CC BY-SA 2.5"
"215219","1","215231","","2008-10-18 16:22:34","","49","68269","<p>I have a really long 3 column table. I would like to </p>

<pre><code>&lt;table&gt;
    &lt;tr&gt;&lt;td&gt;Column1&lt;/td&gt;&lt;td&gt;Column2&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;Column1&lt;/td&gt;&lt;td&gt;Column2&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;Start&lt;/td&gt;&lt;td&gt;Hiding&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;Column1&lt;/td&gt;&lt;td&gt;Column2&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;Column1&lt;/td&gt;&lt;td&gt;Column2&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;Column1&lt;/td&gt;&lt;td&gt;Column2&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;End&lt;/td&gt;&lt;td&gt;Hiding&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;Column1&lt;/td&gt;&lt;td&gt;Column2&lt;/td&gt;&lt;/tr&gt;
    &lt;tr&gt;&lt;td&gt;Column1&lt;/td&gt;&lt;td&gt;Column2&lt;/td&gt;&lt;/tr&gt;
&lt;/table&gt;
</code></pre>

<p>This is the result I'm trying to obtain using jQuery.</p>

<pre><code>Column1  Column2
Column1  Column2
...Show Full Table...
Column1  Column2
Column1  Column2
</code></pre>

<p>I would like to use jQuery's show/hide feature to minimize the table but still show part of the top and bottom rows. The middle rows should be replace with text like ""Show Full Table"" and when clicked will expand to show the full table from start to finish.</p>

<p>What is the best way to do this in jQuery?</p>

<p>BTW I've already tried adding a class ""Table_Middle"" to some of the rows but it doesn't hide it completely the space it occupied is still there and I don't have the text to give the user a way to expand the table fully.</p>

<p><strong>[EDIT] Added Working Example HTML inspired by Parand's posted answer</strong></p>

<p><strong><em>The example below is a complete working example, you don't even need to download jquery. Just paste into a blank HTML file.</em></strong></p>

<p><em>It degrades nicely to show only the full table if Javascript is turned off. If Javascript is on then it hides the middle table rows and adds the show/hide links.</em></p>

<pre><code>&lt;html&gt;
    &lt;head&gt;
        &lt;meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252""&gt;
        &lt;title&gt;Example Show/Hide Middle rows of a table using jQuery&lt;/title&gt;
        &lt;script src=""http://code.jquery.com/jquery-latest.js""&gt;&lt;/script&gt;
        &lt;script type=""text/javascript""&gt;
            $(document).ready(function() {
                $(""#HiddenRowsNotice"").html(""&lt;tr&gt;&lt;td colspan='2'&gt; &lt;a href='#'&gt;&gt;&gt; some rows hidden &lt;&lt;&lt;/a&gt;&lt;/td&gt;&lt;/tr&gt;"");
                $(""#ShowHide"").html(""&lt;tr&gt;&lt;td colspan='2'&gt;&lt;a href='#'&gt;show/hide middle rows&lt;/a&gt;&lt;/td&gt;&lt;/tr&gt;"");
                $(""#HiddenRows"").hide();

                $('#ShowHide,#HiddenRowsNotice').click( function() {
                    $('#HiddenRows').toggle();  
                    $('#HiddenRowsNotice').toggle();
                });
            });
        &lt;/script&gt;
    &lt;/head&gt;
    &lt;body&gt;
        &lt;table&gt;
            &lt;tbody id=""ShowHide""&gt;&lt;/tbody&gt;
                &lt;tr&gt;&lt;th&gt;Month Name&lt;/th&gt;&lt;th&gt;Month&lt;/th&gt;&lt;/tr&gt;
            &lt;tbody&gt;
                &lt;tr&gt;&lt;td&gt;Jan&lt;/td&gt;&lt;td&gt;1&lt;/td&gt;&lt;/tr&gt;    
            &lt;/tbody&gt;
            &lt;tbody id=""HiddenRowsNotice""&gt;&lt;/tbody&gt;
            &lt;tbody id=""HiddenRows""&gt;
                &lt;tr&gt;&lt;td&gt;Feb&lt;/td&gt;&lt;td&gt;2&lt;/td&gt;&lt;/tr&gt;
                &lt;tr&gt;&lt;td&gt;Mar&lt;/td&gt;&lt;td&gt;3&lt;/td&gt;&lt;/tr&gt;
                &lt;tr&gt;&lt;td&gt;Apr&lt;/td&gt;&lt;td&gt;4&lt;/td&gt;&lt;/tr&gt;    
            &lt;/tbody&gt;
            &lt;tbody&gt;
                &lt;tr&gt;&lt;td&gt;May&lt;/td&gt;&lt;td&gt;5&lt;/td&gt;&lt;/tr&gt;            
            &lt;/tbody&gt;
        &lt;/table&gt;
    &lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p>[EDIT] Link my <a href=""http://www.developerbuzz.com/2008/10/use-jquery-to-show-and-hide-part-of.html"" rel=""nofollow noreferrer"">blog post</a> and working example.</p>
","3747","brian","4370109","Brian Boatright","2016-09-14 10:24:43","2016-09-14 10:24:43","How do I hide the middle of a table using jQuery?","<jquery><html><html-table>","6","0","0","","","CC BY-SA 2.5"
"215232","1","223145","","2008-10-18 16:33:07","","2","277","<p>My organization is starting to take SOA seriously but before we jump in one of the components we seem to be missing is a rock solid repository for tracking these services across the enterprise.  Can anyone suggest a product that they have worked with?  If the product is also an ESB please mention that in your answer.</p>
","2701","Toran Billups","","","","2009-12-09 13:42:14","What repository products are available for keeping track of web services?","<esb>","3","0","0","","","CC BY-SA 2.5"
